,exp_group,user_id,likes,views,ctr
10797,3,24474,11,38,0.2894736842105263
10798,2,115586,11,67,0.1641791044776119
10799,3,112563,10,50,0.2
10800,3,119030,3,13,0.2307692307692307
10801,0,8616,19,133,0.1428571428571428
10802,0,125322,24,102,0.2352941176470588
10803,3,127541,3,13,0.2307692307692307
10804,0,18629,10,56,0.1785714285714285
10805,2,10059,5,51,0.0980392156862745
10806,1,15604,8,70,0.1142857142857142
10807,2,1856,12,38,0.3157894736842105
10808,0,137211,19,142,0.1338028169014084
10809,3,134212,28,89,0.3146067415730337
10810,2,126825,13,46,0.2826086956521739
10811,1,15932,13,73,0.1780821917808219
10812,1,23473,20,106,0.1886792452830188
10813,2,16398,9,106,0.0849056603773584
10814,0,15864,22,154,0.1428571428571428
10815,2,29309,31,106,0.2924528301886792
10816,0,128474,24,69,0.3478260869565217
10817,1,136951,19,88,0.2159090909090909
10818,3,118382,1,9,0.1111111111111111
10819,0,22645,5,51,0.0980392156862745
10820,0,23229,15,59,0.2542372881355932
10821,2,131033,7,102,0.0686274509803921
10822,3,24841,24,115,0.208695652173913
10823,0,31414,14,86,0.1627906976744186
10824,2,131936,15,162,0.0925925925925925
10825,1,137439,13,71,0.1830985915492957
10826,2,111735,2,58,0.0344827586206896
10827,2,24214,53,156,0.3397435897435897
10828,0,13264,3,21,0.1428571428571428
10829,2,131496,9,98,0.0918367346938775
10830,1,26602,29,129,0.2248062015503876
10831,0,21653,6,52,0.1153846153846153
10832,3,19938,2,15,0.1333333333333333
10833,0,22109,12,87,0.1379310344827586
10834,3,125219,6,53,0.1132075471698113
10835,2,133646,17,218,0.0779816513761468
10836,3,125931,4,19,0.2105263157894736
10837,2,133318,2,16,0.125
10838,0,118879,22,54,0.4074074074074074
10839,3,138162,26,63,0.4126984126984127
10840,1,123680,12,66,0.1818181818181818
10841,0,131085,20,145,0.1379310344827586
10842,0,32240,20,74,0.2702702702702703
10843,0,139982,5,29,0.1724137931034483
10844,3,110189,5,27,0.1851851851851851
10845,0,24371,2,14,0.1428571428571428
10846,0,32568,12,41,0.2926829268292683
10847,0,131781,22,124,0.1774193548387097
10848,3,25735,1,14,0.0714285714285714
10849,2,23320,9,28,0.3214285714285714
10850,3,116480,16,71,0.2253521126760563
10851,2,132134,5,63,0.0793650793650793
10852,3,19108,17,86,0.1976744186046511
10853,0,134381,13,71,0.1830985915492957
10854,2,128695,21,67,0.3134328358208955
10855,3,18540,14,59,0.2372881355932203
10856,0,21459,19,83,0.2289156626506024
10857,0,112946,33,122,0.2704918032786885
10858,2,15453,7,63,0.1111111111111111
10859,1,118019,7,23,0.3043478260869565
10860,0,138333,20,130,0.1538461538461538
10861,3,133090,16,76,0.2105263157894736
10862,3,110837,14,78,0.1794871794871795
10863,0,17251,15,72,0.2083333333333333
10864,3,22748,9,58,0.1551724137931034
10865,3,30935,8,23,0.3478260869565217
10866,2,124423,8,120,0.0666666666666666
10867,2,19368,2,28,0.0714285714285714
10868,3,8082,9,32,0.28125
10869,2,136798,4,41,0.0975609756097561
10870,1,28700,21,183,0.1147540983606557
10871,3,128955,30,176,0.1704545454545454
10872,1,21215,5,19,0.2631578947368421
10873,1,127320,9,37,0.2432432432432432
10874,2,117484,7,90,0.0777777777777777
10875,2,8205,21,34,0.6176470588235294
10876,3,21564,5,42,0.119047619047619
10877,1,131329,10,75,0.1333333333333333
10878,1,24127,8,47,0.1702127659574468
10879,2,25995,14,33,0.4242424242424242
10880,1,32308,20,118,0.1694915254237288
10881,1,15065,4,16,0.25
10882,3,21847,7,18,0.3888888888888889
10883,2,125252,14,50,0.28
10884,3,12506,3,15,0.2
10885,2,17643,2,18,0.1111111111111111
10886,3,121075,19,73,0.2602739726027397
10887,1,13881,0,18,0.0
10888,3,111446,2,8,0.25
10889,2,3469,40,142,0.2816901408450704
10890,1,5370,10,39,0.2564102564102564
10891,2,116143,34,78,0.4358974358974359
10892,0,16576,4,27,0.1481481481481481
10893,0,126319,6,40,0.15
10894,3,7217,36,129,0.2790697674418604
10895,3,119827,3,27,0.1111111111111111
10896,2,19139,3,30,0.1
10897,1,20860,4,21,0.1904761904761904
10898,0,33450,21,53,0.3962264150943396
10899,2,137013,13,47,0.2765957446808511
10900,2,22715,3,41,0.073170731707317
10901,1,138298,18,72,0.25
10902,0,130839,7,44,0.1590909090909091
10903,2,110738,4,40,0.1
10904,1,16844,13,75,0.1733333333333333
10905,3,11842,15,76,0.1973684210526315
10906,1,126051,4,13,0.3076923076923077
10907,1,117864,3,15,0.2
10908,3,136761,18,94,0.1914893617021276
10909,2,128276,13,169,0.0769230769230769
10910,2,8181,9,82,0.1097560975609756
10911,3,27588,24,109,0.2201834862385321
10912,0,127295,7,36,0.1944444444444444
10913,2,29776,23,90,0.2555555555555555
10914,0,127991,24,94,0.2553191489361702
10915,0,111801,37,130,0.2846153846153846
10916,2,12758,7,32,0.21875
10917,0,24152,7,32,0.21875
10918,0,32339,12,54,0.2222222222222222
10919,2,121655,6,16,0.375
10920,3,18223,36,203,0.1773399014778325
10921,1,10401,5,31,0.1612903225806451
10922,3,5938,13,29,0.4482758620689655
10923,2,139006,6,19,0.3157894736842105
10924,2,138294,30,101,0.297029702970297
10925,1,133001,22,95,0.231578947368421
10926,0,107498,7,31,0.2258064516129032
10927,3,134978,1,14,0.0714285714285714
10928,3,29375,3,9,0.3333333333333333
10929,2,33706,4,33,0.1212121212121212
10930,3,134538,7,35,0.2
10931,3,28791,38,150,0.2533333333333333
10932,0,19395,5,17,0.2941176470588235
10933,3,127283,23,106,0.2169811320754717
10934,1,30356,2,6,0.3333333333333333
10935,1,22175,11,50,0.22
10936,3,32351,12,49,0.2448979591836734
10937,0,137245,19,105,0.1809523809523809
10938,2,114820,12,139,0.0863309352517985
10939,1,13074,5,34,0.1470588235294117
10940,3,112253,3,12,0.25
10941,1,129528,43,202,0.2128712871287128
10942,1,117643,14,69,0.2028985507246377
10943,2,127039,3,28,0.1071428571428571
10944,2,14365,4,41,0.0975609756097561
10945,1,117059,25,99,0.2525252525252525
10946,3,19500,6,17,0.3529411764705882
10947,2,32595,2,24,0.0833333333333333
10948,2,131758,24,194,0.1237113402061855
10949,3,11113,6,36,0.1666666666666666
10950,1,17639,1,20,0.05
10951,3,115520,8,50,0.16
10952,2,112497,3,37,0.081081081081081
10953,0,129268,4,48,0.0833333333333333
10954,1,116587,15,68,0.2205882352941176
10955,3,16900,6,30,0.2
10956,0,23411,19,73,0.2602739726027397
10957,2,134734,9,93,0.0967741935483871
10958,0,128020,17,109,0.1559633027522936
10959,3,9537,19,51,0.3725490196078431
10960,2,113553,22,28,0.7857142857142857
10961,0,133102,10,77,0.1298701298701298
10962,2,130940,11,145,0.0758620689655172
10963,0,132390,27,132,0.2045454545454545
10964,0,30939,1,11,0.0909090909090909
10965,2,5973,1,14,0.0714285714285714
10966,0,111153,12,70,0.1714285714285714
10967,1,11489,9,33,0.2727272727272727
10968,3,1057,3,16,0.1875
10969,3,33029,17,115,0.1478260869565217
10970,3,125960,14,95,0.1473684210526315
10971,1,124963,9,41,0.2195121951219512
10972,0,114385,7,30,0.2333333333333333
10973,3,28548,4,23,0.1739130434782608
10974,3,10442,11,19,0.5789473684210527
10975,1,18244,33,142,0.2323943661971831
10976,3,115243,14,58,0.2413793103448276
10977,1,137906,17,102,0.1666666666666666
10978,3,123112,11,30,0.3666666666666666
10979,2,24115,23,191,0.1204188481675392
10980,2,111826,5,51,0.0980392156862745
10981,2,27712,14,137,0.1021897810218978
10982,1,133322,1,15,0.0666666666666666
10983,3,24055,21,85,0.2470588235294117
10984,0,17992,5,14,0.3571428571428571
10985,1,129171,25,112,0.2232142857142857
10986,0,116164,26,119,0.2184873949579832
10987,0,12069,8,28,0.2857142857142857
10988,1,23316,24,97,0.2474226804123711
10989,0,11757,9,44,0.2045454545454545
10990,1,23004,6,25,0.24
10991,2,33473,12,39,0.3076923076923077
10992,3,113654,12,27,0.4444444444444444
10993,2,2021,3,7,0.4285714285714285
10994,2,32777,12,36,0.3333333333333333
10995,3,128798,8,50,0.16
10996,2,27086,2,38,0.0526315789473684
10997,0,126569,12,48,0.25
10998,2,3139,12,33,0.3636363636363636
10999,1,130333,41,160,0.25625
11000,0,138800,15,80,0.1875
11001,1,5428,6,14,0.4285714285714285
11002,3,31418,5,17,0.2941176470588235
11003,1,122846,24,90,0.2666666666666666
11004,0,114762,7,13,0.5384615384615384
11005,1,24218,5,29,0.1724137931034483
11006,3,130046,22,87,0.2528735632183908
11007,2,26598,1,17,0.0588235294117647
11008,0,2152,8,30,0.2666666666666666
11009,0,115330,10,49,0.2040816326530612
11010,2,18413,3,48,0.0625
11011,3,22097,26,82,0.3170731707317073
11012,2,125066,23,56,0.4107142857142857
11013,1,127797,11,53,0.2075471698113207
11014,1,115014,9,61,0.1475409836065573
11015,3,25634,10,31,0.3225806451612903
11016,3,137695,8,36,0.2222222222222222
11017,0,131240,28,103,0.2718446601941747
11018,0,139427,7,17,0.4117647058823529
11019,0,14875,15,40,0.375
11020,2,21909,37,135,0.2740740740740741
11021,1,108035,3,17,0.1764705882352941
11022,3,871,24,85,0.2823529411764706
11023,0,113047,3,13,0.2307692307692307
11024,2,120345,32,77,0.4155844155844156
11025,1,118182,5,13,0.3846153846153846
11026,1,118638,4,34,0.1176470588235294
11027,1,9615,3,15,0.2
11028,1,33384,18,86,0.2093023255813953
11029,1,108587,10,59,0.1694915254237288
11030,1,17098,1,12,0.0833333333333333
11031,0,14075,11,25,0.44
11032,2,31102,15,149,0.1006711409395973
11033,1,138740,18,86,0.2093023255813953
11034,1,24585,6,30,0.2
11035,1,109283,34,131,0.2595419847328244
11036,3,124262,4,20,0.2
11037,1,9444,1,8,0.125
11038,2,8016,2,20,0.1
11039,2,128433,7,17,0.4117647058823529
11040,0,29206,19,103,0.1844660194174757
11041,0,112892,12,100,0.12
11042,2,15763,2,19,0.1052631578947368
11043,1,9772,6,29,0.2068965517241379
11044,0,5459,3,22,0.1363636363636363
11045,3,116430,3,18,0.1666666666666666
11046,2,30741,10,60,0.1666666666666666
11047,1,138839,17,44,0.3863636363636363
11048,3,124613,10,53,0.1886792452830188
11049,0,31806,4,12,0.3333333333333333
11050,0,23605,10,58,0.1724137931034483
11051,3,18314,6,33,0.1818181818181818
11052,2,121746,18,175,0.1028571428571428
11053,0,24317,12,65,0.1846153846153846
11054,0,131851,11,54,0.2037037037037037
11055,2,4472,5,55,0.0909090909090909
11056,0,119641,3,15,0.2
11057,2,21758,18,60,0.3
11058,1,131279,11,36,0.3055555555555556
11059,0,114977,10,49,0.2040816326530612
11060,1,24561,17,66,0.2575757575757575
11061,3,4212,13,49,0.2653061224489796
11062,0,19589,11,52,0.2115384615384615
11063,0,27790,10,31,0.3225806451612903
11064,3,22002,11,54,0.2037037037037037
11065,0,118537,28,119,0.2352941176470588
11066,0,33295,25,106,0.2358490566037736
11067,1,29466,12,85,0.1411764705882353
11068,2,26789,16,133,0.1203007518796992
11069,1,134887,31,167,0.18562874251497
11070,3,132652,12,68,0.1764705882352941
11071,3,111603,10,49,0.2040816326530612
11072,2,124873,13,126,0.1031746031746031
11073,2,130733,11,112,0.0982142857142857
11074,0,31682,5,35,0.1428571428571428
11075,1,12280,8,45,0.1777777777777777
11076,0,111584,8,29,0.2758620689655172
11077,1,116689,0,10,0.0
11078,0,15940,11,48,0.2291666666666666
11079,0,128174,12,54,0.2222222222222222
11080,2,29121,13,73,0.1780821917808219
11081,1,137091,29,180,0.1611111111111111
11082,1,136523,7,28,0.25
11083,0,128614,16,95,0.1684210526315789
11084,3,32980,18,73,0.2465753424657534
11085,1,18621,12,74,0.1621621621621621
11086,2,21250,9,29,0.3103448275862069
11087,0,22313,11,62,0.1774193548387097
11088,1,8984,7,32,0.21875
11089,2,118926,7,62,0.1129032258064516
11090,0,129102,23,120,0.1916666666666666
11091,1,26270,19,85,0.2235294117647059
11092,3,11219,2,12,0.1666666666666666
11093,2,108411,1,17,0.0588235294117647
11094,2,135276,14,133,0.1052631578947368
11095,3,131536,17,100,0.17
11096,1,129346,15,61,0.2459016393442623
11097,1,121161,25,119,0.2100840336134453
11098,2,10263,8,25,0.32
11099,0,137383,9,31,0.2903225806451613
11100,3,130977,23,122,0.1885245901639344
11101,1,16200,11,83,0.1325301204819277
11102,3,113191,8,27,0.2962962962962963
11103,0,19321,10,51,0.196078431372549
11104,3,134448,3,23,0.1304347826086956
11105,3,28877,3,21,0.1428571428571428
11106,2,33552,8,25,0.32
11107,0,136263,36,105,0.3428571428571428
11108,3,21006,12,95,0.1263157894736842
11109,1,22886,14,50,0.28
11110,3,121865,51,235,0.2170212765957447
11111,1,132240,22,129,0.1705426356589147
11112,3,130762,46,233,0.1974248927038626
11113,1,31653,10,52,0.1923076923076923
11114,1,110927,9,53,0.1698113207547169
11115,0,136492,26,167,0.155688622754491
11116,0,107067,19,64,0.296875
11117,2,118653,35,66,0.5303030303030303
11118,3,134235,15,50,0.3
11119,1,30093,0,16,0.0
11120,1,133232,8,27,0.2962962962962963
11121,2,136143,1,14,0.0714285714285714
11122,3,119017,2,11,0.1818181818181818
11123,0,117150,13,54,0.2407407407407407
11124,2,19697,2,18,0.1111111111111111
11125,1,114095,23,101,0.2277227722772277
11126,0,125333,14,83,0.1686746987951807
11127,0,110299,18,79,0.2278481012658227
11128,0,25649,54,167,0.3233532934131736
11129,3,131699,9,71,0.1267605633802817
11130,1,4096,16,58,0.2758620689655172
11131,0,137676,4,19,0.2105263157894736
11132,1,129065,16,110,0.1454545454545454
11133,2,115613,10,90,0.1111111111111111
11134,0,18162,3,23,0.1304347826086956
11135,3,28478,13,52,0.25
11136,0,29825,17,144,0.1180555555555555
11137,0,114283,16,77,0.2077922077922078
11138,0,113827,6,16,0.375
11139,3,28150,15,82,0.1829268292682926
11140,3,122962,20,89,0.2247191011235955
11141,3,115345,9,49,0.1836734693877551
11142,0,30817,19,98,0.1938775510204081
11143,3,138787,7,22,0.3181818181818182
11144,0,132948,16,56,0.2857142857142857
11145,3,138475,17,72,0.2361111111111111
11146,2,29282,5,58,0.0862068965517241
11147,1,136224,10,67,0.1492537313432835
11148,0,128781,26,101,0.2574257425742574
11149,3,1619,6,38,0.1578947368421052
11150,2,28842,23,153,0.1503267973856209
11151,2,119915,4,47,0.0851063829787234
11152,1,9525,5,50,0.1
11153,0,21452,23,82,0.2804878048780488
11154,1,118044,2,17,0.1176470588235294
11155,3,26744,5,23,0.217391304347826
11156,3,136581,23,74,0.3108108108108108
11157,2,7241,12,63,0.1904761904761904
11158,2,132849,8,19,0.4210526315789473
11159,3,116511,14,38,0.3684210526315789
11160,3,26192,14,73,0.1917808219178082
11161,3,138157,9,51,0.1764705882352941
11162,1,123383,17,103,0.1650485436893204
11163,2,113926,5,87,0.057471264367816
11164,0,14441,1,23,0.0434782608695652
11165,1,107633,14,85,0.1647058823529411
11166,3,125940,3,31,0.0967741935483871
11167,2,18263,30,69,0.4347826086956521
11168,1,112137,14,68,0.2058823529411764
11169,2,137321,16,48,0.3333333333333333
11170,2,110462,7,66,0.106060606060606
11171,0,10769,5,11,0.4545454545454545
11172,0,27999,20,84,0.238095238095238
11173,3,22251,18,99,0.1818181818181818
11174,1,119684,14,69,0.2028985507246377
11175,2,117491,10,26,0.3846153846153846
11176,3,8077,7,30,0.2333333333333333
11177,2,136769,49,170,0.288235294117647
11178,3,120751,9,47,0.1914893617021276
11179,1,29387,14,70,0.2
11180,0,109397,14,62,0.2258064516129032
11181,3,133117,9,43,0.2093023255813953
11182,1,130927,17,95,0.1789473684210526
11183,3,30920,2,18,0.1111111111111111
11184,0,108957,11,52,0.2115384615384615
11185,0,10138,10,34,0.2941176470588235
11186,1,112970,4,28,0.1428571428571428
11187,3,7214,3,25,0.12
11188,3,128719,28,77,0.3636363636363636
11189,1,134749,14,75,0.1866666666666666
11190,1,29032,10,61,0.1639344262295081
11191,1,130252,32,151,0.2119205298013245
11192,1,5677,6,24,0.25
11193,2,11673,1,30,0.0333333333333333
11194,0,16919,2,16,0.125
11195,0,109118,7,27,0.2592592592592592
11196,2,110101,1,15,0.0666666666666666
11197,1,23939,23,117,0.1965811965811965
11198,1,112482,8,41,0.1951219512195122
11199,1,131189,17,116,0.146551724137931
11200,1,15046,26,114,0.2280701754385964
11201,0,20215,7,30,0.2333333333333333
11202,2,8569,4,57,0.0701754385964912
11203,0,135937,17,117,0.1452991452991453
11204,0,135625,4,16,0.25
11205,1,14350,13,57,0.2280701754385964
11206,3,22400,1,14,0.0714285714285714
11207,0,19519,4,12,0.3333333333333333
11208,0,112238,4,30,0.1333333333333333
11209,2,121312,30,65,0.4615384615384615
11210,3,18224,26,120,0.2166666666666666
11211,1,10430,7,16,0.4375
11212,2,129515,8,108,0.074074074074074
11213,1,107802,3,30,0.1
11214,3,117396,32,154,0.2077922077922078
11215,0,15306,7,24,0.2916666666666667
11216,1,135693,34,158,0.2151898734177215
11217,0,127264,12,84,0.1428571428571428
11218,3,694,23,85,0.2705882352941176
11219,3,125015,22,115,0.1913043478260869
11220,1,27960,13,79,0.1645569620253164
11221,3,116828,26,147,0.1768707482993197
11222,0,14594,9,31,0.2903225806451613
11223,2,15657,3,24,0.125
11224,1,9878,2,19,0.1052631578947368
11225,1,1693,6,32,0.1875
11226,0,134993,10,59,0.1694915254237288
11227,3,136742,27,122,0.221311475409836
11228,2,128267,27,81,0.3333333333333333
11229,0,20591,2,15,0.1333333333333333
11230,1,17179,28,111,0.2522522522522522
11231,0,122315,12,44,0.2727272727272727
11232,3,3670,11,17,0.6470588235294118
11233,0,30854,20,108,0.1851851851851851
11234,1,124502,23,146,0.1575342465753424
11235,0,133043,9,43,0.2093023255813953
11236,3,25073,12,45,0.2666666666666666
11237,1,107472,5,29,0.1724137931034483
11238,2,29317,38,117,0.3247863247863248
11239,1,136391,17,79,0.2151898734177215
11240,2,134576,30,205,0.1463414634146341
11241,1,117437,3,15,0.2
11242,3,107827,6,15,0.4
11243,0,29798,11,43,0.2558139534883721
11244,3,135716,12,33,0.3636363636363636
11245,0,129802,11,74,0.1486486486486486
11246,1,110384,16,65,0.2461538461538461
11247,3,114878,4,33,0.1212121212121212
11248,3,123517,38,135,0.2814814814814815
11249,1,114560,11,56,0.1964285714285714
11250,0,117681,6,44,0.1363636363636363
11251,3,14375,2,9,0.2222222222222222
11252,0,9112,6,21,0.2857142857142857
11253,0,137515,19,57,0.3333333333333333
11254,2,123321,23,44,0.5227272727272727
11255,2,115122,4,11,0.3636363636363636
11256,1,121029,22,120,0.1833333333333333
11257,1,23369,19,85,0.2235294117647059
11258,1,132799,12,41,0.2926829268292683
11259,2,138496,7,61,0.1147540983606557
11260,3,21378,35,161,0.217391304347826
11261,1,128742,9,44,0.2045454545454545
11262,2,1976,12,106,0.1132075471698113
11263,0,136963,30,106,0.2830188679245283
11264,2,126865,11,91,0.1208791208791208
11265,2,9595,20,69,0.2898550724637681
11266,3,20810,2,14,0.1428571428571428
11267,1,16068,7,23,0.3043478260869565
11268,0,115954,12,67,0.1791044776119403
11269,0,11795,10,45,0.2222222222222222
11270,2,138347,17,79,0.2151898734177215
11271,0,124465,16,71,0.2253521126760563
11272,3,130446,17,94,0.1808510638297872
11273,3,122245,6,33,0.1818181818181818
11274,0,116282,6,36,0.1666666666666666
11275,2,9232,22,66,0.3333333333333333
11276,1,16303,3,30,0.1
11277,2,28022,23,91,0.2527472527472527
11278,1,133940,16,65,0.2461538461538461
11279,3,14668,3,16,0.1875
11280,2,108444,7,60,0.1166666666666666
11281,2,19837,16,47,0.3404255319148936
11282,1,29697,18,120,0.15
11283,3,23745,19,137,0.1386861313868613
11284,1,4932,11,48,0.2291666666666666
11285,1,129445,15,79,0.189873417721519
11286,0,137280,2,24,0.0833333333333333
11287,0,26045,17,80,0.2125
11288,1,121702,28,175,0.16
11289,2,127658,21,101,0.2079207920792079
11290,0,133688,26,131,0.1984732824427481
11291,1,117022,9,67,0.1343283582089552
11292,3,108176,6,24,0.25
11293,1,117718,2,19,0.1052631578947368
11294,3,107608,11,36,0.3055555555555556
11295,2,118889,8,104,0.0769230769230769
11296,0,21766,6,17,0.3529411764705882
11297,0,29965,19,99,0.1919191919191919
11298,3,136015,2,6,0.3333333333333333
11299,2,127074,5,36,0.1388888888888889
11300,0,120994,14,46,0.3043478260869565
11301,1,109715,13,61,0.2131147540983606
11302,3,123358,2,15,0.1333333333333333
11303,0,4224,16,78,0.2051282051282051
11304,0,121450,10,53,0.1886792452830188
11305,3,11060,0,10,0.0
11306,1,116222,14,58,0.2413793103448276
11307,0,111055,14,55,0.2545454545454545
11308,0,31213,11,71,0.1549295774647887
11309,3,16985,18,110,0.1636363636363636
11310,3,33531,4,16,0.25
11311,1,27289,4,30,0.1333333333333333
11312,2,28966,31,145,0.2137931034482758
11313,0,119874,1,16,0.0625
11314,3,126270,21,128,0.1640625
11315,2,128804,39,111,0.3513513513513513
11316,0,122156,38,104,0.3653846153846153
11317,2,111266,35,86,0.4069767441860465
11318,0,14285,6,19,0.3157894736842105
11319,1,24895,17,95,0.1789473684210526
11320,0,122852,4,20,0.2
11321,2,110698,2,28,0.0714285714285714
11322,1,16692,12,47,0.2553191489361702
11323,1,10897,6,14,0.4285714285714285
11324,3,17695,18,77,0.2337662337662337
11325,0,131926,24,117,0.2051282051282051
11326,0,139669,10,32,0.3125
11327,0,127431,2,23,0.0869565217391304
11328,0,15149,4,16,0.25
11329,2,21667,23,76,0.3026315789473684
11330,1,20252,5,17,0.2941176470588235
11331,1,19924,3,25,0.12
11332,1,139857,9,36,0.25
11333,1,131674,13,93,0.1397849462365591
11334,1,131218,10,36,0.2777777777777778
11335,2,138029,14,48,0.2916666666666667
11336,3,129024,8,33,0.2424242424242424
11337,0,28187,16,109,0.146788990825688
11338,0,19984,18,116,0.1551724137931034
11339,2,117631,9,17,0.5294117647058824
11340,0,108089,8,46,0.1739130434782608
11341,3,30572,14,64,0.21875
11342,2,861,14,37,0.3783783783783784
11343,2,136453,12,120,0.1
11344,0,32922,14,64,0.21875
11345,0,10109,6,40,0.15
11346,2,18675,2,16,0.125
11347,0,118612,12,38,0.3157894736842105
11348,3,7681,8,27,0.2962962962962963
11349,3,111534,14,38,0.3684210526315789
11350,3,22863,11,31,0.3548387096774194
11351,3,132281,18,80,0.225
11352,2,124820,21,139,0.1510791366906475
11353,3,132721,3,18,0.1666666666666666
11354,3,23431,9,32,0.28125
11355,3,120192,32,111,0.2882882882882883
11356,3,16225,40,91,0.4395604395604395
11357,1,134425,8,40,0.2
11358,1,28900,8,36,0.2222222222222222
11359,0,9750,6,24,0.25
11360,0,118007,35,201,0.1741293532338308
11361,3,31463,12,56,0.2142857142857142
11362,2,3798,6,53,0.1132075471698113
11363,0,17307,6,31,0.1935483870967742
11364,1,130368,24,164,0.1463414634146341
11365,3,132562,40,139,0.2877697841726618
11366,3,129387,26,101,0.2574257425742574
11367,3,4418,11,35,0.3142857142857143
11368,3,30215,22,89,0.247191011235955
11369,3,134138,17,80,0.2125
11370,0,28088,15,87,0.1724137931034483
11371,1,119211,17,69,0.2463768115942029
11372,2,129127,16,117,0.1367521367521367
11373,0,139518,6,28,0.2142857142857142
11374,0,112610,5,38,0.131578947368421
11375,1,11258,7,29,0.2413793103448276
11376,3,110229,7,30,0.2333333333333333
11377,2,129711,10,43,0.2325581395348837
11378,1,3057,21,64,0.328125
11379,3,25727,11,43,0.2558139534883721
11380,2,114145,22,110,0.2
11381,1,108126,22,52,0.4230769230769231
11382,3,9009,11,62,0.1774193548387097
11383,0,29160,8,51,0.1568627450980392
11384,2,128591,9,101,0.0891089108910891
11385,0,134877,37,146,0.2534246575342466
11386,1,10010,3,13,0.2307692307692307
11387,0,21291,4,15,0.2666666666666666
11388,1,16479,10,62,0.1612903225806451
11389,0,121927,22,130,0.1692307692307692
11390,0,13990,20,108,0.1851851851851851
11391,2,31011,29,213,0.136150234741784
11392,0,5805,4,27,0.1481481481481481
11393,0,124200,12,86,0.1395348837209302
11394,2,108645,21,84,0.25
11395,2,9665,22,68,0.3235294117647059
11396,2,33318,4,17,0.2352941176470588
11397,0,27204,16,84,0.1904761904761904
11398,1,128604,5,33,0.1515151515151515
11399,2,126435,3,39,0.0769230769230769
11400,0,18567,16,46,0.3478260869565217
11401,3,119420,16,88,0.1818181818181818
11402,3,127607,20,80,0.25
11403,3,127167,4,19,0.2105263157894736
11404,3,139501,6,59,0.1016949152542373
11405,1,120959,16,59,0.2711864406779661
11406,1,12958,13,58,0.2241379310344827
11407,3,24536,8,41,0.1951219512195122
11408,0,137617,29,77,0.3766233766233766
11409,3,108353,10,63,0.1587301587301587
11410,2,14737,7,66,0.106060606060606
11411,0,134121,17,88,0.1931818181818181
11412,0,133409,22,137,0.1605839416058394
11413,1,8422,12,40,0.3
11414,0,129400,10,33,0.303030303030303
11415,0,121203,13,52,0.25
11416,2,24276,3,29,0.1034482758620689
11417,3,114692,3,19,0.1578947368421052
11418,3,122895,11,75,0.1466666666666666
11419,2,32479,46,97,0.4742268041237113
11420,1,3781,6,51,0.1176470588235294
11421,1,115759,18,108,0.1666666666666666
11422,3,109473,20,76,0.2631578947368421
11423,1,11982,10,65,0.1538461538461538
11424,0,23295,3,14,0.2142857142857142
11425,3,108905,6,20,0.3
11426,3,138878,11,57,0.1929824561403508
11427,3,25475,2,13,0.1538461538461538
11428,0,120211,18,98,0.1836734693877551
11429,0,16242,3,30,0.1
11430,1,107370,7,46,0.1521739130434782
11431,1,18827,14,95,0.1473684210526315
11432,0,132266,9,69,0.1304347826086956
11433,2,130800,11,113,0.0973451327433628
11434,2,21343,25,170,0.1470588235294117
11435,1,18656,13,76,0.1710526315789473
11436,0,120056,18,70,0.2571428571428571
11437,3,118599,16,61,0.2622950819672131
11438,3,1453,3,34,0.088235294117647
11439,3,33345,22,92,0.2391304347826087
11440,1,117156,34,121,0.2809917355371901
11441,2,119323,16,131,0.1221374045801526
11442,2,14586,5,57,0.087719298245614
11443,3,135485,35,161,0.217391304347826
11444,1,17408,3,15,0.2
11445,0,129755,11,77,0.1428571428571428
11446,0,4850,9,42,0.2142857142857142
11447,1,109609,9,36,0.25
11448,3,10566,0,11,0.0
11449,2,28420,24,89,0.2696629213483146
11450,2,135929,16,56,0.2857142857142857
11451,1,21680,11,34,0.3235294117647059
11452,0,116904,7,32,0.21875
11453,0,125091,17,64,0.265625
11454,1,130007,46,137,0.3357664233576642
11455,0,137778,3,21,0.1428571428571428
11456,0,26575,9,48,0.1875
11457,2,115371,11,136,0.0808823529411764
11458,2,17391,2,20,0.1
11459,3,13590,18,61,0.2950819672131147
11460,2,16679,16,45,0.3555555555555555
11461,3,29272,9,49,0.1836734693877551
11462,3,135077,19,120,0.1583333333333333
11463,2,1641,3,28,0.1071428571428571
11464,1,120636,21,102,0.2058823529411764
11465,0,33512,1,10,0.1
11466,2,19073,4,35,0.1142857142857142
11467,3,15480,8,29,0.2758620689655172
11468,1,21494,17,108,0.1574074074074074
11469,2,116205,14,170,0.0823529411764705
11470,1,122450,6,18,0.3333333333333333
11471,3,31542,13,72,0.1805555555555555
11472,1,130649,29,142,0.204225352112676
11473,2,124390,6,11,0.5454545454545454
11474,3,23029,18,111,0.1621621621621621
11475,2,18017,2,17,0.1176470588235294
11476,2,26218,7,62,0.1129032258064516
11477,1,32213,16,61,0.2622950819672131
11478,1,112119,4,31,0.1290322580645161
11479,0,27753,2,14,0.1428571428571428
11480,0,32273,11,69,0.1594202898550724
11481,2,129918,4,57,0.0701754385964912
11482,0,111867,6,41,0.1463414634146341
11483,0,119158,5,18,0.2777777777777778
11484,3,8232,18,68,0.2647058823529412
11485,1,20390,8,33,0.2424242424242424
11486,3,136827,21,81,0.2592592592592592
